"","timeslot","colony","treatment","similarity","target_color","target_concentration","companion_color","companion_concentration","species","total_visitation","flowertype","number_individuals","relative_target_visitation","date","start_time_of_experiment","temp_at_start_of_experiment","comments","id","attractiveness"
"1361",12,"10","4","Similar","orange",10,"red","20","stingless",20,"target",12,0.6,"2025-02-19","12:50",24,"","10_4","low"
"1362",12,"10","4","Similar","orange",10,"red","20","honeybee",20,"target",0,0.6,"2025-02-19","12:50",24,"","10_4","low"
"1363",12,"10","4","Similar","orange",10,"red","20","stingless",20,"companion",8,0.6,"2025-02-19","12:50",24,"","10_4","low"
"1364",12,"10","4","Similar","orange",10,"red","20","honeybee",20,"companion",1,0.6,"2025-02-19","12:50",24,"","10_4","low"
"1365",12,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",16,"target",3,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1366",12,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",16,"target",0,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1367",12,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",16,"companion",13,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1368",12,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",16,"companion",1,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1369",11,"11","4","Similar","orange",10,"red","20","stingless",31,"target",17,0.548387096774194,"2025-02-19","12:50",23,"","11_4","low"
"1370",11,"11","4","Similar","orange",10,"red","20","honeybee",31,"target",0,0.548387096774194,"2025-02-19","12:50",23,"","11_4","low"
"1371",11,"11","4","Similar","orange",10,"red","20","stingless",31,"companion",14,0.548387096774194,"2025-02-19","12:50",23,"","11_4","low"
"1372",11,"11","4","Similar","orange",10,"red","20","honeybee",31,"companion",1,0.548387096774194,"2025-02-19","12:50",23,"","11_4","low"
"1373",10,"11","4","Similar","orange",10,"red","20","stingless",30,"target",15,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1374",10,"11","4","Similar","orange",10,"red","20","honeybee",30,"target",0,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1375",10,"11","4","Similar","orange",10,"red","20","stingless",30,"companion",15,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1376",10,"11","4","Similar","orange",10,"red","20","honeybee",30,"companion",0,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1377",9,"11","4","Similar","orange",10,"red","20","stingless",32,"target",10,0.3125,"2025-02-19","12:50",23,"","11_4","low"
"1378",9,"11","4","Similar","orange",10,"red","20","honeybee",32,"target",0,0.3125,"2025-02-19","12:50",23,"","11_4","low"
"1379",9,"11","4","Similar","orange",10,"red","20","stingless",32,"companion",22,0.3125,"2025-02-19","12:50",23,"","11_4","low"
"1380",9,"11","4","Similar","orange",10,"red","20","honeybee",32,"companion",0,0.3125,"2025-02-19","12:50",23,"","11_4","low"
"1381",11,"10","4","Similar","orange",10,"red","20","stingless",35,"target",20,0.571428571428571,"2025-02-19","12:50",24,"","10_4","low"
"1382",11,"10","4","Similar","orange",10,"red","20","honeybee",35,"target",1,0.571428571428571,"2025-02-19","12:50",24,"","10_4","low"
"1383",11,"10","4","Similar","orange",10,"red","20","stingless",35,"companion",15,0.571428571428571,"2025-02-19","12:50",24,"","10_4","low"
"1384",11,"10","4","Similar","orange",10,"red","20","honeybee",35,"companion",0,0.571428571428571,"2025-02-19","12:50",24,"","10_4","low"
"1385",11,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",11,"target",4,0.363636363636364,"2025-02-19","12:49",26,"","13_1","high"
"1386",11,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",11,"target",0,0.363636363636364,"2025-02-19","12:49",26,"","13_1","high"
"1387",11,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",11,"companion",7,0.363636363636364,"2025-02-19","12:49",26,"","13_1","high"
"1388",11,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",11,"companion",1,0.363636363636364,"2025-02-19","12:49",26,"","13_1","high"
"1389",10,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",14,"target",4,0.285714285714286,"2025-02-19","12:49",26,"","13_1","high"
"1390",10,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",14,"target",0,0.285714285714286,"2025-02-19","12:49",26,"","13_1","high"
"1391",10,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",14,"companion",10,0.285714285714286,"2025-02-19","12:49",26,"","13_1","high"
"1392",10,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",14,"companion",2,0.285714285714286,"2025-02-19","12:49",26,"","13_1","high"
"1393",10,"10","4","Similar","orange",10,"red","20","stingless",24,"target",8,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1394",10,"10","4","Similar","orange",10,"red","20","honeybee",24,"target",0,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1395",10,"10","4","Similar","orange",10,"red","20","stingless",24,"companion",16,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1396",10,"10","4","Similar","orange",10,"red","20","honeybee",24,"companion",0,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1397",9,"10","4","Similar","orange",10,"red","20","stingless",21,"target",7,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1398",9,"10","4","Similar","orange",10,"red","20","honeybee",21,"target",1,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1399",9,"10","4","Similar","orange",10,"red","20","stingless",21,"companion",14,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1400",9,"10","4","Similar","orange",10,"red","20","honeybee",21,"companion",0,0.333333333333333,"2025-02-19","12:50",24,"","10_4","low"
"1401",9,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",16,"target",3,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1402",9,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",16,"target",0,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1403",9,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",16,"companion",13,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1404",9,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",16,"companion",1,0.1875,"2025-02-19","12:49",26,"","13_1","high"
"1405",8,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",11,"target",6,0.545454545454545,"2025-02-19","12:49",26,"","13_1","high"
"1406",8,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",11,"target",0,0.545454545454545,"2025-02-19","12:49",26,"","13_1","high"
"1407",8,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",11,"companion",5,0.545454545454545,"2025-02-19","12:49",26,"","13_1","high"
"1408",8,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",11,"companion",1,0.545454545454545,"2025-02-19","12:49",26,"","13_1","high"
"1409",7,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",13,"target",2,0.153846153846154,"2025-02-19","12:49",26,"","13_1","high"
"1410",7,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",13,"target",0,0.153846153846154,"2025-02-19","12:49",26,"","13_1","high"
"1411",7,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",13,"companion",11,0.153846153846154,"2025-02-19","12:49",26,"","13_1","high"
"1412",7,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",13,"companion",1,0.153846153846154,"2025-02-19","12:49",26,"","13_1","high"
"1413",8,"11","4","Similar","orange",10,"red","20","stingless",33,"target",12,0.363636363636364,"2025-02-19","12:50",23,"","11_4","low"
"1414",8,"11","4","Similar","orange",10,"red","20","honeybee",33,"target",0,0.363636363636364,"2025-02-19","12:50",23,"","11_4","low"
"1415",8,"11","4","Similar","orange",10,"red","20","stingless",33,"companion",21,0.363636363636364,"2025-02-19","12:50",23,"","11_4","low"
"1416",8,"11","4","Similar","orange",10,"red","20","honeybee",33,"companion",0,0.363636363636364,"2025-02-19","12:50",23,"","11_4","low"
"1417",7,"11","4","Similar","orange",10,"red","20","stingless",32,"target",13,0.40625,"2025-02-19","12:50",23,"","11_4","low"
"1418",7,"11","4","Similar","orange",10,"red","20","honeybee",32,"target",0,0.40625,"2025-02-19","12:50",23,"","11_4","low"
"1419",7,"11","4","Similar","orange",10,"red","20","stingless",32,"companion",19,0.40625,"2025-02-19","12:50",23,"","11_4","low"
"1420",7,"11","4","Similar","orange",10,"red","20","honeybee",32,"companion",0,0.40625,"2025-02-19","12:50",23,"","11_4","low"
"1421",8,"10","4","Similar","orange",10,"red","20","stingless",12,"target",5,0.416666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1422",8,"10","4","Similar","orange",10,"red","20","honeybee",12,"target",0,0.416666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1423",8,"10","4","Similar","orange",10,"red","20","stingless",12,"companion",7,0.416666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1424",8,"10","4","Similar","orange",10,"red","20","honeybee",12,"companion",1,0.416666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1425",6,"11","4","Similar","orange",10,"red","20","stingless",33,"target",11,0.333333333333333,"2025-02-19","12:50",23,"","11_4","low"
"1426",6,"11","4","Similar","orange",10,"red","20","honeybee",33,"target",0,0.333333333333333,"2025-02-19","12:50",23,"","11_4","low"
"1427",6,"11","4","Similar","orange",10,"red","20","stingless",33,"companion",22,0.333333333333333,"2025-02-19","12:50",23,"","11_4","low"
"1428",6,"11","4","Similar","orange",10,"red","20","honeybee",33,"companion",0,0.333333333333333,"2025-02-19","12:50",23,"","11_4","low"
"1429",5,"11","4","Similar","orange",10,"red","20","stingless",24,"target",9,0.375,"2025-02-19","12:50",23,"","11_4","low"
"1430",5,"11","4","Similar","orange",10,"red","20","honeybee",24,"target",0,0.375,"2025-02-19","12:50",23,"","11_4","low"
"1431",5,"11","4","Similar","orange",10,"red","20","stingless",24,"companion",15,0.375,"2025-02-19","12:50",23,"","11_4","low"
"1432",5,"11","4","Similar","orange",10,"red","20","honeybee",24,"companion",0,0.375,"2025-02-19","12:50",23,"","11_4","low"
"1433",4,"11","4","Similar","orange",10,"red","20","stingless",28,"target",13,0.464285714285714,"2025-02-19","12:50",23,"","11_4","low"
"1434",4,"11","4","Similar","orange",10,"red","20","honeybee",28,"target",0,0.464285714285714,"2025-02-19","12:50",23,"","11_4","low"
"1435",4,"11","4","Similar","orange",10,"red","20","stingless",28,"companion",15,0.464285714285714,"2025-02-19","12:50",23,"","11_4","low"
"1436",4,"11","4","Similar","orange",10,"red","20","honeybee",28,"companion",0,0.464285714285714,"2025-02-19","12:50",23,"","11_4","low"
"1437",3,"11","4","Similar","orange",10,"red","20","stingless",10,"target",4,0.4,"2025-02-19","12:50",23,"","11_4","low"
"1438",3,"11","4","Similar","orange",10,"red","20","honeybee",10,"target",0,0.4,"2025-02-19","12:50",23,"","11_4","low"
"1439",3,"11","4","Similar","orange",10,"red","20","stingless",10,"companion",6,0.4,"2025-02-19","12:50",23,"","11_4","low"
"1440",3,"11","4","Similar","orange",10,"red","20","honeybee",10,"companion",0,0.4,"2025-02-19","12:50",23,"","11_4","low"
"1441",2,"11","4","Similar","orange",10,"red","20","stingless",7,"target",3,0.428571428571429,"2025-02-19","12:50",23,"","11_4","low"
"1442",2,"11","4","Similar","orange",10,"red","20","honeybee",7,"target",0,0.428571428571429,"2025-02-19","12:50",23,"","11_4","low"
"1443",2,"11","4","Similar","orange",10,"red","20","stingless",7,"companion",4,0.428571428571429,"2025-02-19","12:50",23,"","11_4","low"
"1444",2,"11","4","Similar","orange",10,"red","20","honeybee",7,"companion",0,0.428571428571429,"2025-02-19","12:50",23,"","11_4","low"
"1445",1,"11","4","Similar","orange",10,"red","20","stingless",2,"target",1,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1446",1,"11","4","Similar","orange",10,"red","20","honeybee",2,"target",0,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1447",1,"11","4","Similar","orange",10,"red","20","stingless",2,"companion",1,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1448",1,"11","4","Similar","orange",10,"red","20","honeybee",2,"companion",0,0.5,"2025-02-19","12:50",23,"","11_4","low"
"1449",12,"13","9","Similar","orange",10,"yellow","20","stingless",6,"target",2,0.333333333333333,"2025-02-19","10:28",23,"","13_9","low"
"1450",12,"13","9","Similar","orange",10,"yellow","20","honeybee",6,"target",0,0.333333333333333,"2025-02-19","10:28",23,"","13_9","low"
"1451",12,"13","9","Similar","orange",10,"yellow","20","stingless",6,"companion",4,0.333333333333333,"2025-02-19","10:28",23,"","13_9","low"
"1452",12,"13","9","Similar","orange",10,"yellow","20","honeybee",6,"companion",0,0.333333333333333,"2025-02-19","10:28",23,"","13_9","low"
"1453",11,"13","9","Similar","orange",10,"yellow","20","stingless",7,"target",1,0.142857142857143,"2025-02-19","10:28",23,"","13_9","low"
"1454",11,"13","9","Similar","orange",10,"yellow","20","honeybee",7,"target",0,0.142857142857143,"2025-02-19","10:28",23,"","13_9","low"
"1455",11,"13","9","Similar","orange",10,"yellow","20","stingless",7,"companion",6,0.142857142857143,"2025-02-19","10:28",23,"","13_9","low"
"1456",11,"13","9","Similar","orange",10,"yellow","20","honeybee",7,"companion",0,0.142857142857143,"2025-02-19","10:28",23,"","13_9","low"
"1457",10,"13","9","Similar","orange",10,"yellow","20","stingless",11,"target",3,0.272727272727273,"2025-02-19","10:28",23,"","13_9","low"
"1458",10,"13","9","Similar","orange",10,"yellow","20","honeybee",11,"target",0,0.272727272727273,"2025-02-19","10:28",23,"","13_9","low"
"1459",10,"13","9","Similar","orange",10,"yellow","20","stingless",11,"companion",8,0.272727272727273,"2025-02-19","10:28",23,"","13_9","low"
"1460",10,"13","9","Similar","orange",10,"yellow","20","honeybee",11,"companion",0,0.272727272727273,"2025-02-19","10:28",23,"","13_9","low"
"1461",7,"10","4","Similar","orange",10,"red","20","stingless",17,"target",8,0.470588235294118,"2025-02-19","12:50",24,"","10_4","low"
"1462",7,"10","4","Similar","orange",10,"red","20","honeybee",17,"target",0,0.470588235294118,"2025-02-19","12:50",24,"","10_4","low"
"1463",7,"10","4","Similar","orange",10,"red","20","stingless",17,"companion",9,0.470588235294118,"2025-02-19","12:50",24,"","10_4","low"
"1464",7,"10","4","Similar","orange",10,"red","20","honeybee",17,"companion",0,0.470588235294118,"2025-02-19","12:50",24,"","10_4","low"
"1465",6,"10","4","Similar","orange",10,"red","20","stingless",19,"target",10,0.526315789473684,"2025-02-19","12:50",24,"","10_4","low"
"1466",6,"10","4","Similar","orange",10,"red","20","honeybee",19,"target",0,0.526315789473684,"2025-02-19","12:50",24,"","10_4","low"
"1467",6,"10","4","Similar","orange",10,"red","20","stingless",19,"companion",9,0.526315789473684,"2025-02-19","12:50",24,"","10_4","low"
"1468",6,"10","4","Similar","orange",10,"red","20","honeybee",19,"companion",0,0.526315789473684,"2025-02-19","12:50",24,"","10_4","low"
"1469",6,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",6,"target",1,0.166666666666667,"2025-02-19","12:49",26,"","13_1","high"
"1470",6,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",6,"target",0,0.166666666666667,"2025-02-19","12:49",26,"","13_1","high"
"1471",6,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",6,"companion",5,0.166666666666667,"2025-02-19","12:49",26,"","13_1","high"
"1472",6,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",6,"companion",1,0.166666666666667,"2025-02-19","12:49",26,"","13_1","high"
"1473",5,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",5,"target",2,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1474",5,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",5,"target",0,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1475",5,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",5,"companion",3,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1476",5,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",5,"companion",1,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1477",4,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",3,"target",1,0.333333333333333,"2025-02-19","12:49",26,"","13_1","high"
"1478",4,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",3,"target",0,0.333333333333333,"2025-02-19","12:49",26,"","13_1","high"
"1479",4,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",3,"companion",2,0.333333333333333,"2025-02-19","12:49",26,"","13_1","high"
"1480",4,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",3,"companion",1,0.333333333333333,"2025-02-19","12:49",26,"","13_1","high"
"1481",3,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",5,"target",2,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1482",3,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",5,"target",0,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1483",3,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",5,"companion",3,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1484",3,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",5,"companion",0,0.4,"2025-02-19","12:49",26,"","13_1","high"
"1485",2,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",7,"target",3,0.428571428571429,"2025-02-19","12:49",26,"","13_1","high"
"1486",2,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",7,"target",0,0.428571428571429,"2025-02-19","12:49",26,"","13_1","high"
"1487",2,"13","1","Dissimilar","orange",10,"dark_blue","40","stingless",7,"companion",4,0.428571428571429,"2025-02-19","12:49",26,"","13_1","high"
"1488",2,"13","1","Dissimilar","orange",10,"dark_blue","40","honeybee",7,"companion",0,0.428571428571429,"2025-02-19","12:49",26,"","13_1","high"
"1489",5,"10","4","Similar","orange",10,"red","20","stingless",15,"target",7,0.466666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1490",5,"10","4","Similar","orange",10,"red","20","honeybee",15,"target",0,0.466666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1491",5,"10","4","Similar","orange",10,"red","20","stingless",15,"companion",8,0.466666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1492",5,"10","4","Similar","orange",10,"red","20","honeybee",15,"companion",0,0.466666666666667,"2025-02-19","12:50",24,"","10_4","low"
"1493",4,"10","4","Similar","orange",10,"red","20","stingless",21,"target",9,0.428571428571429,"2025-02-19","12:50",24,"","10_4","low"
"1494",4,"10","4","Similar","orange",10,"red","20","honeybee",21,"target",0,0.428571428571429,"2025-02-19","12:50",24,"","10_4","low"
"1495",4,"10","4","Similar","orange",10,"red","20","stingless",21,"companion",12,0.428571428571429,"2025-02-19","12:50",24,"","10_4","low"
"1496",4,"10","4","Similar","orange",10,"red","20","honeybee",21,"companion",0,0.428571428571429,"2025-02-19","12:50",24,"","10_4","low"
